Date,05T,10T,11T,59T,61T,03T,50T,52T,53T,54T,08T,17T,18T,19T,14T,27T,20T,21T,24T,25T,26T,79T,41T,46T,72T,29T,30T,31T,32T,33T,34T,71T,77T,35T,36T,37T,38T,39T,40T,57T,73T,58T,67T,75T,68T,69T,70T,76T,42T,44T,62T,63T,80T
2018_09_23,14.0,18.714285714285715,18.714285714285715,13.0,19.0,18.714285714285715,20.0,20.0,16,29.0,25.0,20.0,16.0,19.0,19.0,19.0,19.70714285714286,19.70714285714286,25.0,25.0,23.0,16.0,19.707142857142856,16.0,16.0,17.0,11.0,14.0,13.0,13.0,13.0,13.428571428571429,13.0,17.0,14.0,13.0,13.0,13.0,13.0,13.0,13.0,5.0,10.0,8.0,15.0,12.461538461538462,12.461538461538462,15.0,11.0,12.0,10.0,11,7.0
2018_09_24,17.0,21.571428571428573,21.57142857142857,15.0,19.0,21.57142857142857,25.0,21.0,18,36.0,26.0,20.0,15.0,19.0,22.0,22.0,20.985714285714284,20.985714285714284,23.0,23.0,19.0,15.0,20.985714285714284,20.0,20.0,14.0,10.0,17.0,18.0,18.0,18.0,15.285714285714286,12.0,16.0,12.0,11.0,11.0,11.0,11.0,13.0,13.0,7.0,10.0,7.0,15.0,11.76923076923077,11.76923076923077,16.0,14.333333333333334,14.0,12.0,17,10.0
2018_09_25,16.0,19.428571428571427,19.42857142857143,13.0,12.0,19.42857142857143,26.0,19.0,18,32.0,25.0,18.0,13.0,16.0,22.0,22.0,18.314285714285717,18.314285714285717,19.0,19.0,10.0,8.0,18.314285714285713,24.0,24.0,13.0,12.0,18.0,14.0,14.0,14.0,14.142857142857142,14.0,15.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,7.0,16.0,9.0,14.0,12.307692307692308,12.307692307692308,15.0,16.333333333333332,17.0,16.0,16,13.0
2018_09_26,13.0,13.428571428571429,13.428571428571429,9.0,10.0,13.428571428571429,16.0,15.0,13,18.0,19.0,14.0,8.0,15.0,14.0,14.0,13.764285714285714,13.764285714285712,20.0,20.0,10.0,7.0,13.764285714285712,32.0,32.0,20.0,7.0,9.0,13.0,13.0,13.0,13.714285714285714,21.0,13.0,9.0,10.0,10.0,10.0,10.0,11.0,11.0,7.0,15.0,11.0,15.0,11.23076923076923,11.23076923076923,14.0,18.0,17.0,16.0,21,13.0
2018_09_27,11.0,12.0,12.0,7.0,8.0,12.0,16.0,13.0,12,17.0,17.0,13.333333333333334,9.0,14.0,11.0,11.0,12.966666666666669,12.966666666666667,24.0,24.0,11.0,5.0,12.966666666666667,36.0,36.0,17.0,6.0,14.0,16.0,16.0,16.0,15.714285714285714,25.0,15.0,9.0,12.0,12.0,12.0,12.0,13.0,13.0,8.0,14.0,9.0,15.0,12.153846153846153,12.153846153846155,14.0,19.0,20.0,16.0,21,13.0
2018_09_28,15.0,18.0,18.0,15.0,12.0,18.0,22.0,18.0,18,26.0,24.0,18.333333333333332,15.0,16.0,18.0,18.0,18.566666666666666,18.566666666666666,30.0,30.0,12.0,10.0,18.566666666666666,34.0,34.0,13.0,8.0,18.0,17.0,17.0,17.0,16.285714285714285,24.0,16.0,8.0,13.0,13.0,13.0,13.0,14.0,14.0,7.0,14.0,9.0,13.0,12.538461538461538,12.538461538461538,16.0,12.0,11.0,11.0,14,6.0
2018_09_29,23.0,26.571428571428573,26.57142857142857,24.0,19.0,26.57142857142857,30.0,23.0,27,40.0,29.0,24.333333333333332,20.0,24.0,19.0,19.0,25.05238095238095,25.052380952380947,31.0,31.0,20.0,18.0,25.05238095238095,20.0,20.0,16.0,9.0,17.0,22.0,22.0,22.0,18.0,18.0,17.0,7.0,10.0,10.0,10.0,10.0,9.0,9.0,6.0,8.0,7.0,10.0,9.692307692307692,9.692307692307692,13.0,15.0,11.0,12.0,22,6.0
2018_09_30,12.0,12.5,12.5,8.0,8.0,12.5,18.0,16.0,13,12.5,27.0,19.666666666666668,18.0,14.0,30.0,30.0,16.233333333333334,16.233333333333334,18.0,18.0,14.0,11.0,16.233333333333334,24.0,24.0,22.0,12.0,19.0,13.0,13.0,13.0,14.428571428571429,9.0,16.0,9.0,10.0,10.0,10.0,10.0,6.0,6.0,7.0,8.0,7.0,13.0,9.76923076923077,9.76923076923077,15.0,21.666666666666668,18.0,20.0,27,14.0
2018_10_01,10.0,13.5,13.5,12.0,9.0,13.5,19.0,15.0,16,13.5,21.0,15.333333333333334,11.0,14.0,27.0,27.0,15.587301587301589,9.0,25.0,11.0,18.0,14.0,15.587301587301589,39.0,10.0,21.0,15.0,19.0,21.0,21.0,21.0,9.0,11.0,19.0,14.0,10.0,10.0,10.0,10.0,5.0,5.0,5.0,7.0,6.0,16.0,9.923076923076923,9.923076923076922,12.0,15.0,22.0,25.0,22,18.0
2018_10_02,17.0,21.428571428571427,21.42857142857143,15.0,16.0,21.42857142857143,24.0,21.0,24,33.0,26.0,21.333333333333332,18.0,20.0,35.0,35.0,22.219954648526077,17.0,33.0,20.0,15.0,12.0,22.219954648526077,41.0,23.0,14.0,11.0,11.0,16.0,16.0,16.0,16.0,21.0,15.0,13.0,11.0,11.0,11.0,11.0,10.0,10.0,5.0,11.0,14.0,9.0,10.923076923076923,10.923076923076923,11.0,8.0,16.0,20.0,17,11.0
2018_10_03,28.0,34.57142857142857,34.57142857142857,28.0,27.0,34.57142857142857,38.0,38.0,36,47.0,43.0,32.0,27.0,26.0,62.0,62.0,34.74829931972789,21.0,40.0,29.0,21.0,21.0,34.7482993197279,48.0,27.0,19.0,14.0,20.0,17.0,16.0,15.0,16.0,21.0,18.0,10.0,14.0,14.0,14.0,14.0,17.0,17.0,5.0,21.0,23.0,12.0,15.0,15.0,16.0,10.0,14.0,10.0,15,10.0
2018_10_04,22.0,32.42857142857143,32.42857142857143,24.0,24.0,32.42857142857143,38.0,38.0,32,49.0,44.0,31.333333333333332,25.0,25.0,53.0,53.0,34.17233560090703,28.0,36.0,30.0,37.0,31.0,34.172335600907026,51.0,26.0,19.0,17.0,15.0,22.0,19.0,16.0,20.0,24.0,27.0,7.0,22.0,22.0,22.0,22.0,22.0,22.0,11.0,25.0,25.0,22.0,20.923076923076923,20.923076923076923,23.0,7.0,9.0,11.0,11,9.0
2018_10_05,12.0,15.285714285714286,15.285714285714285,11.0,10.0,15.285714285714285,17.0,15.0,15,27.0,21.0,16.666666666666668,13.0,16.0,24.0,24.0,18.16780045351474,22.0,29.0,26.0,15.0,22.0,18.16780045351474,58.0,32.0,15.0,8.0,11.0,9.0,8.0,7.0,12.0,16.0,35.0,8.0,28.0,28.0,28.0,28.0,27.0,27.0,16.0,27.0,28.0,27.0,25.76923076923077,25.76923076923077,28.0,8.0,17.0,11.0,13,14.0
2018_10_06,16.0,20.571428571428573,20.57142857142857,15.0,16.0,20.57142857142857,22.0,21.0,19,35.0,25.0,20.0,17.0,18.0,30.0,30.0,20.986394557823125,13.0,29.0,19.0,19.0,15.0,20.98639455782313,61.0,30.0,13.0,7.0,13.0,14.0,13.0,12.0,15.0,18.0,35.0,9.0,28.0,28.0,28.0,28.0,29.0,29.0,16.0,29.0,22.0,35.0,26.692307692307693,26.69230769230769,31.0,14.0,15.0,10.0,18,15.0
2018_10_07,18.0,23.571428571428573,23.57142857142857,18.0,18.0,23.57142857142857,26.0,25.0,25,35.0,29.0,23.666666666666668,21.0,21.0,33.0,33.0,23.351473922902493,11.0,27.0,19.0,22.0,15.0,23.351473922902496,55.0,29.0,16.0,8.0,14.0,21.0,20.0,19.0,11.0,19.0,35.0,10.0,29.0,29.0,29.0,29.0,29.0,29.0,14.0,31.0,21.0,33.0,26.923076923076923,26.923076923076923,32.0,10.0,5.0,7.0,11,8.0
2018_10_08,17.0,27.428571428571427,27.42857142857143,22.0,22.0,27.42857142857143,30.0,30.0,28,43.0,36.0,27.333333333333332,23.0,23.0,38.0,38.0,27.362811791383223,19.0,32.0,22.0,25.0,17.0,27.36281179138322,55.0,27.0,20.0,12.0,15.0,18.0,16.5,15.0,25.0,28.0,35.0,8.0,29.0,29.0,29.0,29.0,28.0,28.0,13.0,29.0,19.0,31.0,26.0,26.0,31.0,11.0,10.333333333333334,8.0,12,6.0
2018_10_09,24.0,26.857142857142858,26.857142857142858,19.0,22.0,26.857142857142858,30.0,26.0,25,42.0,30.0,26.333333333333332,21.0,28.0,41.0,41.0,27.709750566893426,18.0,38.0,23.0,21.0,26.0,27.709750566893423,54.0,27.0,21.0,16.0,20.0,21.0,19.5,18.0,28.0,34.0,35.0,8.0,30.0,30.0,30.0,30.0,23.0,23.0,11.0,26.0,18.0,31.0,25.076923076923077,25.076923076923077,31.0,8.0,9.333333333333334,8.0,12,7.0
2018_10_10,29.0,30.857142857142858,30.857142857142858,23.0,25.0,30.857142857142858,33.0,32.0,32,42.0,39.0,32.666666666666664,28.0,31.0,38.0,38.0,32.297052154195015,31.0,41.0,24.0,31.0,36.0,32.29705215419501,41.0,23.0,23.0,20.0,30.0,28.0,27.5,27.0,26.0,16.0,29.0,11.0,27.0,27.0,27.0,27.0,15.0,15.0,12.0,23.0,9.0,29.0,21.23076923076923,21.23076923076923,25.0,14.0,15.666666666666666,15.0,18,14.0
2018_10_11,23.0,27.714285714285715,27.714285714285715,24.0,21.0,27.714285714285715,30.0,27.0,31,38.0,33.0,30.0,27.0,30.0,50.0,50.0,30.48299319727891,24.0,33.0,19.0,39.0,28.0,30.482993197278912,25.0,16.0,27.0,20.0,24.0,25.0,23.5,22.0,17.0,18.0,19.0,8.0,14.0,14.0,14.0,14.0,8.0,8.0,10.0,16.0,7.0,20.0,13.307692307692308,13.307692307692308,21.0,18.0,17.333333333333332,15.0,19,15.0
2018_10_12,16.0,18.571428571428573,18.57142857142857,15.0,13.0,18.57142857142857,19.0,19.0,19,29.0,26.0,20.666666666666668,16.0,20.0,44.0,44.0,22.494331065759635,18.0,26.0,19.0,31.0,22.0,22.49433106575964,32.0,14.0,17.0,14.0,12.0,17.0,16.5,16.0,14.0,15.0,25.0,7.0,13.0,13.0,13.0,13.0,11.0,11.0,11.0,13.0,8.0,17.0,14.0,14.0,27.0,22.0,14.666666666666666,9.0,13,14.0
2018_10_13,27.0,30.428571428571427,30.42857142857143,22.0,23.0,30.42857142857143,33.0,33.0,30,45.0,39.0,30.333333333333332,25.0,27.0,38.0,38.0,29.362811791383223,21.0,26.0,22.0,22.0,24.0,29.36281179138322,30.0,17.0,16.0,16.0,13.0,22.0,17.5,13.0,11.0,15.0,20.0,7.0,15.0,15.0,15.0,15.0,10.0,10.0,9.0,15.0,8.0,16.0,13.692307692307692,13.692307692307692,23.0,19.0,13.333333333333334,9.0,12,9.0
2018_10_14,26.0,28.0,28.0,20.0,19.0,28.0,33.0,33.0,25,40.0,37.0,30.333333333333332,29.0,25.0,49.0,49.0,29.349206349206344,21.0,27.0,19.0,27.0,23.0,29.349206349206348,21.0,20.0,18.0,13.0,13.0,24.0,19.5,15.0,10.0,13.0,22.0,12.0,14.0,14.0,14.0,14.0,12.0,12.0,8.0,16.0,9.0,20.0,14.538461538461538,14.538461538461538,22.0,18.0,15.333333333333334,12.0,16,7.0
2018_10_15,12.0,18.142857142857142,18.142857142857142,14.0,14.0,18.142857142857142,23.0,19.0,19,26.0,23.0,16.666666666666668,12.0,15.0,16.0,16.0,18.671201814058957,16.0,29.0,19.0,23.0,25.0,18.671201814058957,32.0,20.0,14.0,10.0,10.0,22.0,19.0,16.0,10.0,16.0,21.0,10.0,17.0,17.0,17.0,17.0,15.0,15.0,9.0,18.0,10.0,18.0,15.615384615384615,15.615384615384615,19.0,14.0,18.0,13.0,16,7.0
2018_10_16,12.0,16.142857142857142,16.142857142857142,10.0,13.0,16.142857142857142,17.0,15.0,19,27.0,23.0,16.333333333333332,9.0,17.0,13.0,13.0,17.4172335600907,19.0,35.0,21.0,18.0,20.0,17.417233560090704,25.0,17.0,18.0,13.0,10.0,19.0,17.0,15.0,10.0,15.0,23.0,6.0,20.0,20.0,20.0,20.0,13.0,13.0,7.0,18.0,10.0,17.0,15.615384615384615,15.615384615384615,16.0,12.0,12.0,8.0,12,6.0
2018_10_17,12.0,19.0,20.0,11.0,18.0,38.0,22.0,17.0,19,33.0,22.0,15.0,8.0,15.0,16.0,16.0,21.0,17.0,27.0,18.0,17.0,10.0,17.0,20.0,13.0,15.0,9.0,14.0,16.0,18.0,13.0,10.0,18.0,20.0,9.0,14.0,12.0,12.0,15.0,11.0,10.0,10.0,18.0,10.0,16.0,14.0,16.0,15.0,7.0,15.0,7.0,11,15.0
2018_10_18,21.0,23.555555555555557,19.0,16.0,16.0,33.0,27.0,24.0,22,34.0,28.0,20.0,16.0,21.0,14.0,14.0,20.0,18.0,28.0,21.0,12.0,10.0,17.0,12.0,10.0,18.0,14.0,18.0,20.0,23.0,12.0,11.0,15.0,20.0,8.0,14.0,12.0,11.0,12.0,15.0,11.0,11.0,21.0,9.0,19.0,13.0,14.0,18.0,6.0,13.0,9.0,10,4.0
2018_10_19,32.0,31.333333333333332,26.0,22.0,24.0,37.0,39.0,30.0,31,41.0,40.0,30.0,28.0,27.0,20.0,20.0,25.0,21.0,27.0,22.0,20.0,19.0,17.0,22.0,11.0,22.0,15.0,22.0,28.0,27.0,19.0,12.0,14.0,21.0,9.0,14.0,13.0,10.0,14.0,18.0,11.0,9.0,13.0,5.0,21.0,15.0,14.0,19.0,10.0,9.0,11.0,12,14.0
2018_10_20,28.0,28.11111111111111,21.0,19.0,22.0,39.0,29.0,22.0,29,44.0,32.0,22.0,27.0,29.0,20.0,20.0,18.0,12.0,24.0,22.0,15.0,10.0,13.0,22.0,13.0,17.0,9.0,13.0,23.0,19.0,15.0,9.0,7.0,24.0,12.0,13.0,7.0,8.0,15.0,20.0,15.0,10.0,13.0,5.0,21.0,12.0,16.0,18.0,12.0,12.0,10.0,12,6.0
2018_10_21,7.0,8.0,12.0,7.0,8.0,14.0,14.0,13.0,11,28.0,17.0,10.0,9.0,13.0,19.0,19.0,12.0,8.0,15.0,11.0,8.0,8.0,12.318181818181818,19.0,10.0,10.0,4.0,12.0,10.0,7.0,7.0,8.0,3.0,19.0,11.0,12.0,6.0,7.0,11.0,13.0,11.0,9.0,9.0,9.0,18.0,10.0,12.0,10.0,10.0,10.0,9.0,14,8.0
2018_10_22,9.0,12.0,16.0,14.0,12.0,22.0,18.0,14.0,17,25.0,19.0,11.0,12.0,15.0,18.0,18.0,19.0,10.0,20.0,14.0,14.0,12.0,9.0,20.0,20.0,12.0,6.0,17.0,12.0,11.0,10.0,9.0,6.0,15.0,11.0,5.0,5.0,4.0,5.0,5.0,8.0,6.0,6.0,4.0,8.0,5.0,7.0,13.0,12.0,15.0,12.0,18,8.0
2018_10_23,17.0,17.0,18.0,13.0,15.0,43.0,21.0,20.0,23,31.0,29.0,18.0,15.0,19.0,25.0,25.0,18.0,13.0,28.0,17.0,12.0,10.0,12.0,20.0,7.0,16.0,10.0,16.0,18.0,17.0,17.0,9.0,12.0,14.0,14.0,6.0,6.0,5.0,9.0,8.0,8.0,4.0,7.0,5.0,9.0,9.0,8.0,12.0,5.0,11.333333333333334,16.0,13,5.0
2018_10_24,20.0,17.0,22.0,16.0,19.0,36.0,27.0,25.0,28,43.0,33.0,19.0,24.0,23.0,32.0,32.0,16.0,13.0,30.0,12.0,13.0,9.0,17.0,23.0,8.0,23.0,14.0,21.0,21.0,16.0,18.0,10.0,9.0,15.0,15.0,7.0,6.0,7.0,9.0,5.0,7.0,4.0,10.0,4.0,7.0,7.0,6.0,12.0,9.0,8.666666666666666,7.0,10,5.0
2018_10_25,28.0,26.0,28.0,26.0,26.0,46.0,33.0,36.0,34,45.0,40.0,28.0,38.0,31.0,49.0,49.0,22.0,20.0,35.0,16.0,19.0,18.0,13.0,30.0,11.0,23.0,12.0,22.0,25.0,20.0,20.0,16.0,19.0,16.0,12.0,11.0,6.0,10.0,12.0,6.0,9.0,4.0,9.0,5.0,11.0,8.0,9.0,13.0,11.0,9.666666666666666,7.0,11,6.0
2018_10_26,22.0,21.0,22.0,20.0,20.0,35.0,26.0,26.0,27,40.0,29.0,19.0,27.0,30.0,41.0,41.0,18.0,19.0,42.0,19.0,20.0,15.0,11.0,29.0,12.0,27.0,17.0,30.0,24.0,27.0,13.0,15.0,10.0,19.0,12.0,13.0,12.0,8.0,15.0,7.0,6.0,5.0,10.0,7.0,16.0,10.0,9.0,14.0,8.0,10.666666666666666,10.0,14,6.0
2018_10_27,20.0,20.0,21.0,21.0,19.0,28.0,29.0,23.0,26,35.0,32.0,25.0,36.0,25.0,53.0,53.0,17.0,17.0,31.0,18.0,25.0,19.0,16.0,27.0,13.0,20.0,19.0,31.0,23.0,28.0,16.0,12.0,14.0,20.0,11.0,14.0,9.0,8.0,12.0,11.0,8.0,7.0,14.0,7.0,17.0,11.0,11.0,18.0,10.0,11.333333333333334,10.0,14,7.0
2018_10_28,14.0,19.0,22.0,13.0,15.0,16.0,19.0,15.0,23,27.0,23.0,16.0,25.0,21.0,40.0,40.0,21.0,22.0,25.0,21.0,28.0,22.0,15.0,27.0,13.0,26.0,22.0,29.0,18.0,19.0,14.0,15.0,19.0,22.0,13.0,14.0,6.0,8.0,13.0,12.0,10.0,9.0,14.0,6.0,21.0,13.0,12.0,16.0,12.0,13.666666666666666,12.0,17,9.0
2018_10_29,23.0,26.0,25.0,19.0,21.0,44.0,26.0,26.0,31,34.0,32.0,24.0,38.0,25.0,54.0,54.0,25.0,28.0,30.0,24.0,27.0,25.0,18.0,32.0,18.0,28.0,23.0,31.0,21.0,21.0,22.0,21.0,25.0,23.0,17.0,18.0,8.0,8.0,16.0,15.0,10.0,10.0,12.0,7.0,22.0,14.0,12.0,18.0,13.0,11.0,10.0,15,10.0
2018_10_30,24.0,22.0,22.0,21.0,22.0,30.0,25.0,23.0,30,31.0,32.0,23.0,29.0,26.0,25.0,45.0,24.0,25.0,39.0,29.0,35.0,29.0,23.0,38.0,22.0,27.0,21.0,34.0,26.0,25.0,27.0,26.0,24.0,20.0,22.0,17.0,10.0,9.0,17.0,13.0,9.0,10.0,11.0,9.0,19.0,16.0,12.0,21.0,20.0,14.0,14.0,18,13.0
2018_10_31,29.0,28.666666666666668,28.0,27.0,28.0,30.0,29.0,27.0,30,30.0,36.0,27.0,35.0,31.0,32.0,43.0,30.0,31.0,46.0,33.0,44.0,39.0,26.0,45.0,24.0,30.0,26.0,35.0,27.0,25.0,31.0,26.0,31.0,24.0,24.0,17.0,14.0,13.0,20.0,13.0,11.0,13.0,18.0,15.0,21.0,22.0,15.0,32.0,25.0,23.0,20.0,25,14.0
2018_11_01,34.0,34.888888888888886,34.0,30.0,35.0,33.0,35.0,36.0,40,37.0,42.0,34.0,42.0,37.0,44.0,68.0,39.0,34.0,40.0,37.0,45.0,42.0,34.0,40.0,24.0,29.0,26.0,36.0,29.0,24.0,33.0,28.0,35.0,27.0,27.0,18.0,13.0,13.0,20.0,17.0,11.0,14.0,21.0,15.0,24.0,21.0,15.0,29.0,23.0,20.0,20.0,25,17.0
2018_11_02,39.0,41.22222222222222,33.0,35.0,40.0,47.0,40.0,44.0,46,47.0,46.0,39.0,58.0,35.0,46.0,71.0,40.0,34.0,41.0,36.0,38.0,39.0,37.0,41.0,21.0,35.0,33.0,43.0,32.0,26.0,36.0,28.0,33.0,29.0,22.0,21.0,14.0,14.0,24.0,19.0,17.0,16.0,20.0,14.0,26.0,19.0,20.0,31.0,28.0,18.666666666666668,12.0,16,16.0
2018_11_03,42.0,42.0,41.0,37.0,40.0,55.0,47.0,50.0,49,52.0,58.0,45.0,58.0,46.0,48.0,70.0,43.0,35.0,39.0,37.0,37.0,38.0,33.0,46.0,25.0,38.0,35.0,42.0,29.0,31.0,31.0,29.0,38.0,31.0,23.0,24.0,14.0,13.0,25.0,24.0,21.0,14.0,22.0,15.0,29.0,22.0,22.0,35.0,21.0,7.0,9.0,11,7.0
2018_11_04,42.0,43.0,41.0,40.0,57.0,47.0,46.0,44.0,55,52.0,53.0,42.0,53.0,53.0,45.0,59.0,45.0,41.0,44.0,32.0,40.0,36.0,33.0,49.0,21.0,43.0,38.0,46.0,38.0,32.0,36.0,26.0,39.0,29.0,33.0,23.0,15.0,13.0,24.0,23.0,26.0,14.0,21.0,13.0,34.0,23.0,21.0,32.0,9.0,7.0,8.0,12,5.0
2018_11_05,43.0,44.0,38.0,36.0,35.0,46.0,44.0,44.0,49,49.0,50.0,40.0,51.0,48.0,50.0,68.0,39.0,40.0,44.0,33.0,38.0,37.0,34.0,46.0,22.0,49.0,36.0,43.0,41.0,32.0,36.0,30.0,31.0,28.0,25.0,23.0,13.0,13.0,23.0,20.0,21.0,12.0,20.0,10.0,30.0,23.0,21.0,35.0,15.0,15.0,3.0,13,10.0
2018_11_06,32.0,34.0,30.0,38.0,36.0,43.0,39.0,37.0,44,47.0,42.0,34.0,43.0,36.0,42.0,60.0,32.0,30.0,31.0,29.0,33.0,32.0,32.0,31.0,20.0,40.0,31.0,35.5,26.0,22.0,29.0,22.0,26.0,25.0,26.0,21.0,12.0,13.0,23.0,21.0,18.0,13.0,20.0,11.0,29.0,24.0,19.0,31.0,23.0,15.333333333333334,6.0,17,9.0
2018_11_07,23.0,26.0,24.0,23.0,26.0,34.0,29.0,27.0,34,35.0,33.0,24.0,34.0,28.0,33.0,56.0,23.0,23.0,25.0,20.0,27.0,26.0,28.0,23.0,20.0,29.0,29.0,30.0,20.0,21.0,24.0,16.0,19.0,23.0,20.0,21.0,11.0,14.0,23.0,21.0,19.0,16.0,22.0,11.0,26.0,23.0,21.0,25.0,22.0,14.666666666666666,7.0,15,11.0
2018_11_08,18.0,20.0,20.0,16.0,18.0,22.0,20.0,20.0,27,26.0,25.0,19.0,25.0,22.0,24.0,36.0,22.318181818181817,18.0,24.0,18.0,28.0,24.0,21.0,22.0,15.0,23.0,21.0,24.0,17.0,12.0,14.0,14.0,20.0,22.0,16.0,19.0,12.0,12.0,21.0,20.0,15.0,15.0,19.0,11.0,28.0,19.0,21.0,22.0,7.0,8.333333333333334,7.0,11,11.0
2018_11_09,16.0,19.0,18.0,14.0,18.0,23.0,21.0,20.0,28,30.0,26.0,17.0,27.0,20.0,26.0,42.0,22.045454545454547,15.0,26.0,21.0,25.0,21.0,12.0,21.0,12.0,20.0,20.0,22.0,16.0,15.0,13.0,12.0,19.0,19.0,12.0,16.0,7.0,10.0,18.0,19.0,15.0,12.0,19.0,9.0,23.0,16.0,18.0,17.0,7.0,10.0,11.0,12,8.0
2018_11_10,20.0,22.0,17.0,17.0,22.0,27.0,24.0,30.0,26,38.0,29.0,17.0,20.0,24.0,25.0,42.0,17.0,13.0,28.0,18.0,24.0,15.0,9.0,22.0,12.0,20.0,16.0,25.0,22.0,21.0,17.0,10.0,18.0,14.0,12.0,10.0,5.0,6.0,13.0,18.0,18.0,9.0,14.0,7.0,15.0,9.0,14.0,16.0,6.0,9.333333333333334,9.0,13,5.0
2018_11_11,22.0,18.0,22.0,18.0,21.0,29.0,27.0,26.0,29,33.0,31.0,21.0,18.0,28.0,28.0,35.0,21.0,18.0,25.0,16.0,21.0,16.0,10.0,22.0,10.0,25.0,25.5,26.0,21.0,20.0,14.0,14.0,16.0,12.0,10.0,7.0,7.0,5.0,10.0,6.0,7.0,6.0,9.0,3.0,17.0,9.0,9.0,18.0,12.0,11.666666666666666,9.0,14,5.0
2018_11_12,37.0,35.666666666666664,30.0,28.0,29.0,50.0,38.0,32.0,35,42.0,45.0,34.0,32.0,34.0,45.0,51.0,28.0,22.0,35.0,19.0,23.0,22.0,17.0,31.0,10.0,35.0,35.0,35.0,37.0,32.0,28.0,17.0,19.0,13.0,10.0,6.0,6.0,6.0,7.0,8.0,9.0,6.0,11.0,6.0,13.0,8.0,8.0,14.0,11.0,13.666666666666666,14.0,16,8.0
2018_11_13,46.0,46.22222222222222,38.0,41.0,38.0,55.0,44.0,52.0,46,56.0,54.0,45.0,33.0,42.0,47.0,47.0,36.0,22.0,34.0,23.0,28.0,24.0,12.0,25.0,10.0,50.0,48.0,46.0,47.0,42.0,32.0,16.0,27.0,14.0,16.0,8.0,5.0,7.0,9.0,11.0,10.0,6.0,10.0,5.0,14.0,11.0,10.0,14.0,11.0,14.666666666666666,13.0,20,9.0
2018_11_14,44.0,37.0,35.0,32.0,35.0,62.0,40.0,47.0,44,51.0,54.0,43.0,43.0,48.0,52.0,56.0,32.0,25.0,39.0,25.0,25.0,23.0,25.0,27.0,7.0,33.0,39.0,45.0,44.0,35.0,32.0,22.0,34.0,16.0,18.0,10.0,6.0,9.0,12.0,12.0,10.0,7.0,13.0,5.0,20.0,12.0,11.0,18.0,12.0,14.0,10.0,20,7.0
2018_11_15,39.0,32.0,40.0,38.0,36.0,59.0,51.0,49.0,42,61.0,54.0,35.0,34.0,34.0,52.0,40.0,35.0,28.0,41.0,20.0,28.0,28.0,23.0,27.0,13.0,32.0,36.0,40.0,37.0,35.0,30.0,16.0,30.0,16.0,18.0,10.0,8.0,10.0,11.0,11.0,13.0,11.0,13.0,7.0,17.0,15.0,11.0,14.0,16.0,14.333333333333334,11.0,16,6.0
2018_11_16,21.0,21.0,24.0,19.0,23.0,44.0,28.0,26.0,27,41.0,30.0,19.0,13.0,24.0,43.0,20.0,32.0,27.0,31.0,26.0,26.0,28.0,26.0,27.0,15.0,26.0,25.0,27.0,25.0,26.0,19.0,16.0,25.0,18.0,18.0,13.0,8.0,10.0,13.0,15.0,13.0,11.0,16.0,11.0,22.0,19.0,16.0,15.0,13.0,12.333333333333334,10.0,14,9.0
2018_11_17,20.0,21.0,20.0,17.0,21.0,39.0,25.0,24.0,25,37.0,26.0,16.0,11.0,20.0,38.0,18.0,28.0,24.0,39.0,19.0,21.0,28.0,25.0,34.0,14.0,26.0,45.0,35.5,23.0,23.0,16.0,18.0,22.0,21.0,18.0,13.0,11.0,10.0,16.0,15.0,15.0,9.0,16.0,8.0,22.0,21.0,18.0,17.0,11.0,13.333333333333334,11.0,18,11.0
2018_11_18,26.0,27.0,30.0,24.0,32.0,32.0,37.0,32.0,33,43.0,33.0,26.0,18.0,23.0,32.0,20.0,27.0,18.0,41.0,26.0,22.0,28.0,22.0,30.0,9.0,30.0,37.0,33.5,22.0,19.0,18.0,16.0,19.0,21.0,17.0,16.0,11.0,12.0,16.0,16.0,16.0,11.0,15.0,12.0,21.0,19.0,17.0,19.0,13.0,13.666666666666666,10.0,18,11.0
2018_11_19,30.0,28.0,31.0,29.0,33.0,43.0,40.0,38.0,39,45.0,37.0,30.0,29.0,31.0,37.0,50.0,25.0,16.0,31.0,17.0,29.0,30.0,20.0,27.0,11.0,23.0,27.0,25.0,27.0,25.0,21.0,11.0,20.0,23.0,18.0,16.0,11.0,13.0,16.0,22.0,20.0,11.0,17.0,10.0,23.0,15.0,19.0,20.0,16.0,14.666666666666666,12.0,16,10.0
2018_11_20,25.0,19.0,25.0,25.0,22.0,42.0,35.0,40.0,28,45.0,42.0,30.0,18.0,20.0,50.0,42.0,23.0,17.0,42.0,20.0,22.0,22.0,28.0,34.0,15.0,18.0,15.0,20.0,18.0,14.0,13.0,14.0,14.0,24.0,24.0,16.0,11.0,16.0,18.0,22.0,21.0,10.0,18.0,10.0,26.0,18.0,19.0,24.0,15.0,14.0,12.0,15,9.0
2018_11_21,33.0,25.0,34.0,29.0,29.0,60.0,37.0,46.0,41,51.0,51.0,32.0,31.0,29.0,48.0,53.0,34.0,25.0,44.0,18.0,22.0,22.0,22.0,40.0,17.0,23.0,13.0,32.0,30.0,28.0,22.0,19.0,23.0,22.0,22.0,15.0,11.0,13.0,19.0,19.0,13.0,10.0,18.0,8.0,26.0,18.0,19.0,27.0,6.0,10.666666666666666,12.0,14,8.0
